x,y,elevation
2408158.5149272773,10514500.360625861,
2408168.5149272773,10514500.360625861,
2408178.5149272773,10514500.360625861,
2408188.5149272773,10514500.360625861,
2408198.5149272773,10514500.360625861,
2408208.5149272773,10514500.360625861,
2408218.5149272773,10514500.360625861,
2408228.5149272773,10514500.360625861,
2408238.5149272773,10514500.360625861,
2406098.5149272773,10514510.360625861,-9999.0
2406108.5149272773,10514510.360625861,-9999.0
2406118.5149272773,10514510.360625861,-9999.0
2406128.5149272773,10514510.360625861,-9999.0
2406138.5149272773,10514510.360625861,-9999.0
2406148.5149272773,10514510.360625861,-9999.0
2406158.5149272773,10514510.360625861,-9999.0
2406168.5149272773,10514510.360625861,-9999.0
2406178.5149272773,10514510.360625861,-9999.0
2406188.5149272773,10514510.360625861,-9999.0
2406198.5149272773,10514510.360625861,-9999.0
2406208.5149272773,10514510.360625861,-9999.0
2406218.5149272773,10514510.360625861,-9999.0
2406228.5149272773,10514510.360625861,-9999.0
2406238.5149272773,10514510.360625861,-9999.0
2406248.5149272773,10514510.360625861,-9999.0
2406258.5149272773,10514510.360625861,-9999.0
2406268.5149272773,10514510.360625861,-9999.0
2406278.5149272773,10514510.360625861,-9999.0
2406288.5149272773,10514510.360625861,-9999.0
2406298.5149272773,10514510.360625861,-9999.0
2406308.5149272773,10514510.360625861,-9999.0
2406318.5149272773,10514510.360625861,-9999.0
2406328.5149272773,10514510.360625861,-9999.0
2406338.5149272773,10514510.360625861,-9999.0
2406348.5149272773,10514510.360625861,-9999.0
2406358.5149272773,10514510.360625861,-9999.0
2406368.5149272773,10514510.360625861,-9999.0
2406378.5149272773,10514510.360625861,-9999.0
2406388.5149272773,10514510.360625861,-9999.0
2406398.5149272773,10514510.360625861,-9999.0
2406408.5149272773,10514510.360625861,-9999.0
2406418.5149272773,10514510.360625861,-9999.0
2406428.5149272773,10514510.360625861,-9999.0
2406438.5149272773,10514510.360625861,-9999.0
2406448.5149272773,10514510.360625861,-9999.0
2406458.5149272773,10514510.360625861,-9999.0
2406468.5149272773,10514510.360625861,-9999.0
2406478.5149272773,10514510.360625861,-9999.0
2406488.5149272773,10514510.360625861,-9999.0
2406498.5149272773,10514510.360625861,-9999.0
2406508.5149272773,10514510.360625861,-9999.0
2406518.5149272773,10514510.360625861,-9999.0
2406528.5149272773,10514510.360625861,-9999.0
2406538.5149272773,10514510.360625861,-9999.0
2406548.5149272773,10514510.360625861,-9999.0
2406558.5149272773,10514510.360625861,-9999.0
2406568.5149272773,10514510.360625861,-9999.0
2406578.5149272773,10514510.360625861,-9999.0
2406588.5149272773,10514510.360625861,-9999.0
2406598.5149272773,10514510.360625861,-9999.0
2406608.5149272773,10514510.360625861,-9999.0
2406618.5149272773,10514510.360625861,-9999.0
2406628.5149272773,10514510.360625861,-9999.0
2406638.5149272773,10514510.360625861,-9999.0
2406648.5149272773,10514510.360625861,-9999.0
2406658.5149272773,10514510.360625861,-9999.0
2406668.5149272773,10514510.360625861,-9999.0
2406678.5149272773,10514510.360625861,-9999.0
2406688.5149272773,10514510.360625861,-9999.0
2406698.5149272773,10514510.360625861,-9999.0
2406708.5149272773,10514510.360625861,-9999.0
2406718.5149272773,10514510.360625861,-9999.0
2406728.5149272773,10514510.360625861,-9999.0
2406738.5149272773,10514510.360625861,-9999.0
2406748.5149272773,10514510.360625861,-9999.0
2406758.5149272773,10514510.360625861,-9999.0
2406768.5149272773,10514510.360625861,-9999.0
2406778.5149272773,10514510.360625861,-9999.0
2406788.5149272773,10514510.360625861,-9999.0
2406798.5149272773,10514510.360625861,-9999.0
2406808.5149272773,10514510.360625861,-9999.0
2406818.5149272773,10514510.360625861,-9999.0
2406828.5149272773,10514510.360625861,-9999.0
2406838.5149272773,10514510.360625861,-9999.0
2406848.5149272773,10514510.360625861,-9999.0
2406858.5149272773,10514510.360625861,-9999.0
2406868.5149272773,10514510.360625861,-9999.0
2406878.5149272773,10514510.360625861,-9999.0
2406888.5149272773,10514510.360625861,-9999.0
2406898.5149272773,10514510.360625861,-9999.0
2406908.5149272773,10514510.360625861,-9999.0
2406918.5149272773,10514510.360625861,-9999.0
2406928.5149272773,10514510.360625861,-9999.0
2406938.5149272773,10514510.360625861,-9999.0
2406948.5149272773,10514510.360625861,-9999.0
2406958.5149272773,10514510.360625861,-9999.0
2406968.5149272773,10514510.360625861,-9999.0
2406978.5149272773,10514510.360625861,-9999.0
2406988.5149272773,10514510.360625861,-9999.0
2406998.5149272773,10514510.360625861,-9999.0
2407008.5149272773,10514510.360625861,-9999.0
2407018.5149272773,10514510.360625861,-9999.0
2407028.5149272773,10514510.360625861,-9999.0
2407038.5149272773,10514510.360625861,-9999.0
2407048.5149272773,10514510.360625861,-9999.0
2407058.5149272773,10514510.360625861,-9999.0
2407068.5149272773,10514510.360625861,-9999.0
2407078.5149272773,10514510.360625861,-9999.0
2407088.5149272773,10514510.360625861,-9999.0
2407098.5149272773,10514510.360625861,-9999.0
2407108.5149272773,10514510.360625861,-9999.0
2407118.5149272773,10514510.360625861,-9999.0
2407128.5149272773,10514510.360625861,-9999.0
2407138.5149272773,10514510.360625861,-9999.0
2407148.5149272773,10514510.360625861,-9999.0
2407158.5149272773,10514510.360625861,-9999.0
2407168.5149272773,10514510.360625861,-9999.0
2407178.5149272773,10514510.360625861,-9999.0
2407188.5149272773,10514510.360625861,-9999.0
2407198.5149272773,10514510.360625861,-9999.0
2407208.5149272773,10514510.360625861,-9999.0
2407218.5149272773,10514510.360625861,-9999.0
2407228.5149272773,10514510.360625861,-9999.0
2407238.5149272773,10514510.360625861,-9999.0
2407248.5149272773,10514510.360625861,-9999.0
2407258.5149272773,10514510.360625861,-9999.0
2407268.5149272773,10514510.360625861,-9999.0
2407278.5149272773,10514510.360625861,-9999.0
2407288.5149272773,10514510.360625861,-9999.0
2407298.5149272773,10514510.360625861,-9999.0
2407308.5149272773,10514510.360625861,-9999.0
2407318.5149272773,10514510.360625861,-9999.0
2407328.5149272773,10514510.360625861,-9999.0
2407338.5149272773,10514510.360625861,-9999.0
2407348.5149272773,10514510.360625861,-9999.0
2407358.5149272773,10514510.360625861,-9999.0
2407368.5149272773,10514510.360625861,-9999.0
2407378.5149272773,10514510.360625861,-9999.0
2407388.5149272773,10514510.360625861,-9999.0
2407398.5149272773,10514510.360625861,-9999.0
2407408.5149272773,10514510.360625861,-9999.0
2407418.5149272773,10514510.360625861,-9999.0
2407428.5149272773,10514510.360625861,-9999.0
2407438.5149272773,10514510.360625861,-9999.0
2407448.5149272773,10514510.360625861,-9999.0
2407458.5149272773,10514510.360625861,-9999.0
2407468.5149272773,10514510.360625861,-9999.0
2407478.5149272773,10514510.360625861,-9999.0
2407488.5149272773,10514510.360625861,-9999.0
2407498.5149272773,10514510.360625861,-9999.0
2407508.5149272773,10514510.360625861,-9999.0
2407518.5149272773,10514510.360625861,-9999.0
2407528.5149272773,10514510.360625861,-9999.0
2407538.5149272773,10514510.360625861,-9999.0
2407548.5149272773,10514510.360625861,-9999.0
2407558.5149272773,10514510.360625861,-9999.0
2407568.5149272773,10514510.360625861,-9999.0
2407578.5149272773,10514510.360625861,-9999.0
2407588.5149272773,10514510.360625861,-9999.0
2407598.5149272773,10514510.360625861,-9999.0
2407608.5149272773,10514510.360625861,-9999.0
2407618.5149272773,10514510.360625861,-9999.0
2407628.5149272773,10514510.360625861,-9999.0
2407638.5149272773,10514510.360625861,-9999.0
2407648.5149272773,10514510.360625861,-9999.0
2407658.5149272773,10514510.360625861,-9999.0
2407668.5149272773,10514510.360625861,-9999.0
2407678.5149272773,10514510.360625861,-9999.0
2407688.5149272773,10514510.360625861,-9999.0
2407698.5149272773,10514510.360625861,-9999.0
2407708.5149272773,10514510.360625861,-9999.0
2407718.5149272773,10514510.360625861,-9999.0
2407728.5149272773,10514510.360625861,-9999.0
2407738.5149272773,10514510.360625861,-9999.0
2407748.5149272773,10514510.360625861,-9999.0
2407758.5149272773,10514510.360625861,-9999.0
2407768.5149272773,10514510.360625861,-9999.0
2407778.5149272773,10514510.360625861,
2407788.5149272773,10514510.360625861,
2407798.5149272773,10514510.360625861,
2407808.5149272773,10514510.360625861,
2407818.5149272773,10514510.360625861,
2407828.5149272773,10514510.360625861,
2407838.5149272773,10514510.360625861,
2407848.5149272773,10514510.360625861,
2407858.5149272773,10514510.360625861,
2407868.5149272773,10514510.360625861,
2407878.5149272773,10514510.360625861,
2407888.5149272773,10514510.360625861,
2407898.5149272773,10514510.360625861,
2407908.5149272773,10514510.360625861,
2407918.5149272773,10514510.360625861,
2407928.5149272773,10514510.360625861,
2407938.5149272773,10514510.360625861,
2407948.5149272773,10514510.360625861,
2407958.5149272773,10514510.360625861,
2407968.5149272773,10514510.360625861,
2407978.5149272773,10514510.360625861,
2407988.5149272773,10514510.360625861,
2407998.5149272773,10514510.360625861,
2408008.5149272773,10514510.360625861,
2408018.5149272773,10514510.360625861,
2408028.5149272773,10514510.360625861,
2408038.5149272773,10514510.360625861,
2408048.5149272773,10514510.360625861,
2408058.5149272773,10514510.360625861,
2408068.5149272773,10514510.360625861,
2408078.5149272773,10514510.360625861,
2408088.5149272773,10514510.360625861,
2408098.5149272773,10514510.360625861,
2408108.5149272773,10514510.360625861,
2408118.5149272773,10514510.360625861,
2408128.5149272773,10514510.360625861,
2408138.5149272773,10514510.360625861,
2408148.5149272773,10514510.360625861,
2408158.5149272773,10514510.360625861,
2408168.5149272773,10514510.360625861,
2408178.5149272773,10514510.360625861,
2408188.5149272773,10514510.360625861,
2408198.5149272773,10514510.360625861,
2408208.5149272773,10514510.360625861,
2408218.5149272773,10514510.360625861,
2408228.5149272773,10514510.360625861,
2408238.5149272773,10514510.360625861,
2406098.5149272773,10514520.360625861,-9999.0
2406108.5149272773,10514520.360625861,-9999.0
2406118.5149272773,10514520.360625861,-9999.0
2406128.5149272773,10514520.360625861,-9999.0
2406138.5149272773,10514520.360625861,-9999.0
2406148.5149272773,10514520.360625861,-9999.0
2406158.5149272773,10514520.360625861,-9999.0
2406168.5149272773,10514520.360625861,-9999.0
2406178.5149272773,10514520.360625861,-9999.0
2406188.5149272773,10514520.360625861,-9999.0
2406198.5149272773,10514520.360625861,-9999.0
2406208.5149272773,10514520.360625861,-9999.0
2406218.5149272773,10514520.360625861,-9999.0
2406228.5149272773,10514520.360625861,-9999.0
2406238.5149272773,10514520.360625861,-9999.0
2406248.5149272773,10514520.360625861,-9999.0
2406258.5149272773,10514520.360625861,-9999.0
2406268.5149272773,10514520.360625861,-9999.0
2406278.5149272773,10514520.360625861,-9999.0
2406288.5149272773,10514520.360625861,-9999.0
2406298.5149272773,10514520.360625861,-9999.0
2406308.5149272773,10514520.360625861,-9999.0
2406318.5149272773,10514520.360625861,-9999.0
2406328.5149272773,10514520.360625861,-9999.0
2406338.5149272773,10514520.360625861,-9999.0
2406348.5149272773,10514520.360625861,-9999.0
2406358.5149272773,10514520.360625861,-9999.0
2406368.5149272773,10514520.360625861,-9999.0
2406378.5149272773,10514520.360625861,-9999.0
2406388.5149272773,10514520.360625861,-9999.0
2406398.5149272773,10514520.360625861,-9999.0
2406408.5149272773,10514520.360625861,-9999.0
2406418.5149272773,10514520.360625861,-9999.0
2406428.5149272773,10514520.360625861,-9999.0
2406438.5149272773,10514520.360625861,-9999.0
2406448.5149272773,10514520.360625861,-9999.0
2406458.5149272773,10514520.360625861,-9999.0
2406468.5149272773,10514520.360625861,-9999.0
2406478.5149272773,10514520.360625861,-9999.0
2406488.5149272773,10514520.360625861,-9999.0
2406498.5149272773,10514520.360625861,-9999.0
2406508.5149272773,10514520.360625861,-9999.0
2406518.5149272773,10514520.360625861,-9999.0
2406528.5149272773,10514520.360625861,-9999.0
2406538.5149272773,10514520.360625861,-9999.0
2406548.5149272773,10514520.360625861,-9999.0
2406558.5149272773,10514520.360625861,-9999.0
2406568.5149272773,10514520.360625861,-9999.0
2406578.5149272773,10514520.360625861,-9999.0
2406588.5149272773,10514520.360625861,-9999.0
2406598.5149272773,10514520.360625861,-9999.0
2406608.5149272773,10514520.360625861,-9999.0
2406618.5149272773,10514520.360625861,-9999.0
2406628.5149272773,10514520.360625861,-9999.0
2406638.5149272773,10514520.360625861,-9999.0
2406648.5149272773,10514520.360625861,-9999.0
2406658.5149272773,10514520.360625861,-9999.0
2406668.5149272773,10514520.360625861,-9999.0
2406678.5149272773,10514520.360625861,-9999.0
2406688.5149272773,10514520.360625861,-9999.0
2406698.5149272773,10514520.360625861,-9999.0
2406708.5149272773,10514520.360625861,-9999.0
2406718.5149272773,10514520.360625861,-9999.0
2406728.5149272773,10514520.360625861,-9999.0
2406738.5149272773,10514520.360625861,-9999.0
2406748.5149272773,10514520.360625861,-9999.0
2406758.5149272773,10514520.360625861,-9999.0
2406768.5149272773,10514520.360625861,-9999.0
2406778.5149272773,10514520.360625861,-9999.0
2406788.5149272773,10514520.360625861,-9999.0
2406798.5149272773,10514520.360625861,-9999.0
2406808.5149272773,10514520.360625861,-9999.0
2406818.5149272773,10514520.360625861,-9999.0
2406828.5149272773,10514520.360625861,-9999.0
2406838.5149272773,10514520.360625861,-9999.0
2406848.5149272773,10514520.360625861,-9999.0
2406858.5149272773,10514520.360625861,-9999.0
2406868.5149272773,10514520.360625861,-9999.0
2406878.5149272773,10514520.360625861,-9999.0
2406888.5149272773,10514520.360625861,-9999.0
2406898.5149272773,10514520.360625861,-9999.0
2406908.5149272773,10514520.360625861,-9999.0
2406918.5149272773,10514520.360625861,-9999.0
2406928.5149272773,10514520.360625861,-9999.0
2406938.5149272773,10514520.360625861,-9999.0
2406948.5149272773,10514520.360625861,-9999.0
2406958.5149272773,10514520.360625861,-9999.0
2406968.5149272773,10514520.360625861,-9999.0
2406978.5149272773,10514520.360625861,-9999.0
2406988.5149272773,10514520.360625861,-9999.0
2406998.5149272773,10514520.360625861,-9999.0
2407008.5149272773,10514520.360625861,-9999.0
2407018.5149272773,10514520.360625861,-9999.0
2407028.5149272773,10514520.360625861,-9999.0
2407038.5149272773,10514520.360625861,-9999.0
2407048.5149272773,10514520.360625861,-9999.0
2407058.5149272773,10514520.360625861,-9999.0
2407068.5149272773,10514520.360625861,-9999.0
2407078.5149272773,10514520.360625861,-9999.0
2407088.5149272773,10514520.360625861,-9999.0
2407098.5149272773,10514520.360625861,-9999.0
2407108.5149272773,10514520.360625861,-9999.0
2407118.5149272773,10514520.360625861,-9999.0
2407128.5149272773,10514520.360625861,-9999.0
2407138.5149272773,10514520.360625861,-9999.0
2407148.5149272773,10514520.360625861,-9999.0
2407158.5149272773,10514520.360625861,-9999.0
2407168.5149272773,10514520.360625861,-9999.0
2407178.5149272773,10514520.360625861,-9999.0
2407188.5149272773,10514520.360625861,-9999.0
2407198.5149272773,10514520.360625861,-9999.0
2407208.5149272773,10514520.360625861,-9999.0
2407218.5149272773,10514520.360625861,-9999.0
2407228.5149272773,10514520.360625861,-9999.0
2407238.5149272773,10514520.360625861,-9999.0
2407248.5149272773,10514520.360625861,-9999.0
2407258.5149272773,10514520.360625861,-9999.0
2407268.5149272773,10514520.360625861,-9999.0
2407278.5149272773,10514520.360625861,-9999.0
2407288.5149272773,10514520.360625861,-9999.0
2407298.5149272773,10514520.360625861,-9999.0
2407308.5149272773,10514520.360625861,-9999.0
2407318.5149272773,10514520.360625861,-9999.0
2407328.5149272773,10514520.360625861,-9999.0
2407338.5149272773,10514520.360625861,-9999.0
2407348.5149272773,10514520.360625861,-9999.0
2407358.5149272773,10514520.360625861,-9999.0
2407368.5149272773,10514520.360625861,-9999.0
2407378.5149272773,10514520.360625861,-9999.0
2407388.5149272773,10514520.360625861,-9999.0
2407398.5149272773,10514520.360625861,-9999.0
2407408.5149272773,10514520.360625861,-9999.0
2407418.5149272773,10514520.360625861,-9999.0
2407428.5149272773,10514520.360625861,-9999.0
2407438.5149272773,10514520.360625861,-9999.0
2407448.5149272773,10514520.360625861,-9999.0
2407458.5149272773,10514520.360625861,-9999.0
2407468.5149272773,10514520.360625861,-9999.0
2407478.5149272773,10514520.360625861,-9999.0
2407488.5149272773,10514520.360625861,-9999.0
2407498.5149272773,10514520.360625861,-9999.0
2407508.5149272773,10514520.360625861,-9999.0
2407518.5149272773,10514520.360625861,-9999.0
2407528.5149272773,10514520.360625861,-9999.0
2407538.5149272773,10514520.360625861,-9999.0
2407548.5149272773,10514520.360625861,-9999.0
2407558.5149272773,10514520.360625861,-9999.0
